,EntityKey,CommitteeID,CommitteeName,CommitteeAddress,CommitteeCity,CommitteeState,CommitteeZip,CommitteeType,CommitteeTypeDesc,MostRecentOrganizationDate,MostRecentSupportCandidateId,MostRecentOpposeCandidateId,InsertDate,UpdateDate
141,32504,99CAC00147,BOHLKE FOR LEGISLATURE,11 VILLAGE DR,HASTINGS,NE,68901,C,Candidate Committee,1991-10-07,99FIS00148,,,2020-11-09 13:16:19.600
142,32505,99CAC00148,BART BONN FOR SARPY COUNTY COMMISSIONER,"2613 Blackhawk Drive,",BELLEVUE,NE,68123,C,Candidate Committee,1996-04-04,99FIS00149,,,
143,32506,99CAC00149,ANNE BOYLE FOR PUBLIC SERVICE COMMISSION (DISSOLVE,"500 SOUTH 37TH ST, STE 506",OMAHA,NE,68105,C,Candidate Committee,1996-04-16,99FIS00150,,,
144,32507,99CAC00150,CURT BROMM LEGISLATIVE COMMITTEE,"551 N. Linden, P.O. Box 277",WAHOO,NE,68066,C,Candidate Committee,1992-05-05,99FIS00151,,,
145,32508,99CAC00151,FRANK BROWN FOR CITY COUNCIL,2611 WIRT STREET,OMAHA,NE,68111,C,Candidate Committee,1997-03-26,99FIS00152,,,
146,72339,21BQC00511,WINSIDE TASK FORCE COMMITTEE - NOT REGISTERED,56882 848TH ROAD,Winside,NE,68790,B,Ballot Question,1900-01-01,,,2021-04-12 08:28:12.953,2021-08-09 09:31:24.980
147,72329,21BQC00513,VOTE YES FOR NCPS,402 7TH TERRACE,NEBRASKA CITY,NE,68410,B,Ballot Question,2021-04-09,,,2021-04-12 08:28:12.953,
148,72350,21BQC00509,YES! FOR WESTSIDE KIDS,"409 S 17TH STREET, 500 ENERGY PLAZA",OMAHA,NE,68102,B,Ballot Question,2021-04-05,,,2021-04-19 21:32:01.623,2021-08-09 09:31:24.980
149,72588,21CAC02834,JIM PILLEN FOR GOVERNOR,4438 OLD MILL COURT,COLUMBUS,NE,68601,C,Candidate Committee,2021-04-09,12FIS12306,,2021-05-17 08:28:12.783,2021-08-09 09:31:24.980
150,73738,21BQC00515,HERSHEY SCHOOL BOND COMMITTEE - NOT REGISTERED,301 S. LINCOLN AVE,Hershey,NE,69143,B,Ballot Question,1900-01-01,,,2021-07-12 09:35:41.407,2021-08-09 09:31:24.980
151,73731,21BQC00516,FOR WESTSIDE KIDS - NOT REGISTERED,1516 S. 84TH STREET,OMAHA,NE,68124,B,Ballot Question,1900-01-01,,,2021-07-12 09:35:41.407,2021-08-09 09:31:24.980
152,73732,21CAC02847,MCNEA FOR LEGISLATURE,25275 E FORT MCPHERSON ROAD,BRADY,NE,69123,C,Candidate Committee,2021-06-30,21FIS15388,,2021-07-12 09:35:41.407,2021-08-09 09:31:24.980
153,73746,21CAC02844,GEORGE FOR NEBRASKA,5643 WALKER AVENUE,LINCOLN,NE,68507,C,Candidate Committee,2021-05-21,21FIS15385,,2021-07-20 09:53:31.827,2021-11-08 08:52:30.707
154,32516,99CAC00159,JAMES L. ANDERSON FOR PUBLIC SERVICE COMMISSION (D,3119 2ND AVE,KEARNEY,NE,68847,C,Candidate Committee,1998-04-21,99FIS00160,,,
155,32517,99CAC00160,BERNBECK FOR SECRETARY OF STATE,"4625 Colfax Circle,",LINCOLN,NE,68504,C,Candidate Committee,1998-03-25,,,,
156,32518,99CAC00161,JENNIFER DECAMP FOR LEGISLATURE (DISSOLVED),1037 S 13TH ST,LINCOLN,NE,68508,C,Candidate Committee,1998-04-13,99FIS00162,,,
157,32519,99CAC00162,MORGHEIM FOR MAYOR,"1405 18th Street,",GERING,NE,69341,C,Candidate Committee,1998-05-06,,,,2021-08-09 09:31:24.980
158,32520,99CAC00163,JIM REED FOR HALL COUNTY BOARD (DISSOLVED),"2511 LAKEWOOD,",GRAND ISLAND,NE,68803,C,Candidate Committee,1998-04-08,99FIS00164,,,
159,32521,99CAC00164,MARK BROSNIHAN FOR REGISTER OF DEEDS,"541 South 31st Street,",OMAHA,NE,68105,C,Candidate Committee,1996-03-13,99FIS00165,,,
160,32522,99CAC00165,FRIENDS TO ELECT JIM LYNCH,"3705 South 112th Street,",OMAHA,NE,68144,C,Candidate Committee,1996-11-04,99FIS00166,,,2021-08-09 09:31:24.980
161,32523,99CAC00166,COMMITTEE TO ELECT HAROLD OBERMEYER,"P.O. Box 372,",PENDER,NE,68047,C,Candidate Committee,1986-05-20,99FIS00167,,,
162,32524,99CAC00167,FRIENDS OF DOUG KRISTENSEN (DISSOLVED),"219 NORTH BROWN,",MINDEN,NE,68959,C,Candidate Committee,1996-04-12,99FIS02381,,,
163,32525,99CAC00168,BARB NICHOLS FOR LEGISLATURE,2444 SOUTH CANTERBURY LANE,LINCOLN,NE,68512,C,Candidate Committee,1996-01-25,,,,
164,32526,99CAC00169,DWITE PEDERSEN FOR PUBLIC OFFICE (INACTIVE/DISSOL),"21440 SHAMROCK ROAD,",ELKHORN,NE,68022,C,Candidate Committee,1992-05-08,99FIS00170,,,2021-06-14 11:40:11.967
165,32527,99CAC00170,JIM PESCHONG SHERIFF COMMITTEE,"10901 South 60th Street,",LINCOLN,NE,68516,C,Candidate Committee,1994-03-01,99FIS00171,,,
166,6597,08CAC01256,VICKI SAUNDERS FOR CITY COUNCIL (NOT REGISTERED),505 E. WALNUT,NORFOLK,NE,68701,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
167,6598,08CAC01257,JIM LANGE FOR CITY COUNCIL (NOT REGISTERED),1900 N. 19TH CIRCLE,NORFOLK,NE,68701,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
168,6599,08CAC01258,JAMES BRENNEMAN FOR CITY COUNCIL (NOT REGISTERED),211 S. 11TH STREET,NORFOLK,NE,68701,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
169,6600,08CAC01259,RAYMOND GONZALES FOR SCOTTSBLUFF CITY COUNCIL,NOT REGISTERED,SCOTTSBLUFF,NE,69361,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
170,6601,08CAC01260,ODOM FOR MAYOR 2009,4917 N 114 STREET,OMAHA,NE,68164,C,Candidate Committee,2008-11-19,08FIS11337,,,
171,6602,08CAC01261,PATRICK VACANIT FOR MUD BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,BRUNO,NE,68014,C,Candidate Committee,9999-12-31,,,,
172,6603,08CAC01262,JIM NEKUDA FOR METRO COLLEGE BOARD (NOT REGISTERED,NOT A REGISTERED COMMITEE,OMAHA,NE,68131,C,Candidate Committee,9999-12-31,,,,
173,6604,08CAC01263,CHRIS TRIBULATO FOR LEARNING COMMUNITY (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68131,C,Candidate Committee,9999-12-31,,,,
174,6605,08CAC01264,KURT KRUGENUD FOR LEARNING COMMUNITY (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68104,C,Candidate Committee,9999-12-31,,,,
175,6606,08CAC01265,SCOTT PETERS FOR LEARNING COMMUNITY (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68131,C,Candidate Committee,9999-12-31,,,,
176,6607,08CAC01266,MARK WALENZ FOR LEARNING COMMUNITY (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68104,C,Candidate Committee,9999-12-31,,,,
177,6608,08CAC01267,PATRICIA HUFF FOR LEARNING COMMUNITY (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68104,C,Candidate Committee,9999-12-31,,,,
178,6609,08CAC01268,GAYLENE STUPIC FOR LEARNING COMMUNITY (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68131,C,Candidate Committee,9999-12-31,,,,
179,6610,08CAC01269,KERRI KRETINA FOR LEARNING COMMUNITY (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68104,C,Candidate Committee,9999-12-31,,,,
180,6611,08CAC01270,JIM MULLEN FOR LEARNING COMMUNITY (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68131,C,Candidate Committee,9999-12-31,,,,
181,6612,08CAC01271,DORREL NUTTER FOR LEARNING COMMUNITY (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68104,C,Candidate Committee,9999-12-31,,,,
182,6613,08CAC01272,SCOTT HOUGHTALING FOR BELLEVUE CITY COUNCIL (NR),NOT A REGISTERED COMMITTEE,LYONS,NE,68038,C,Candidate Committee,9999-12-31,,,,
183,6614,08CAC01273,GEORGE THOMPSON FOR BELLEVUE CITY COUNCIL (NR),NOT A REGISTERED COMMITTEE,LYONS,NE,68038,C,Candidate Committee,9999-12-31,,,,
184,6615,08CAC01274,CHUCK FREDERICK FOR BELLEVUE CITY COUNCIL (NR),NOT A REGISTERED COMMITTEE,LYONS,NE,68038,C,Candidate Committee,9999-12-31,,,,
185,6616,08CAC01275,KATHY SANIUK FOR BELLEVUE CITY COUNCIL (NR),NOT A REGISTERED COMMITTEE,LYONS,NE,68038,C,Candidate Committee,9999-12-31,,,,
186,6617,08CAC01276,HARVEY WILTSEY FOR BELLEVUE CITY COUNCIL (NR),NOT A REGISTERED COMMITTEE,LYONS,NE,68038,C,Candidate Committee,9999-12-31,,,,
187,6618,08CAC01277,DAVID SANBORN FOR BELLEVUE CITY COUNCIL (NR),NOT A REGISTERED COMMITTEE,LYONS,NE,68038,C,Candidate Committee,9999-12-31,,,,
188,6619,08CAC01278,R GUNNY VAN VYNK FOR BELLEVUE CITY COUNCIL (NR),NOT A REGISTERED COMMITTEE,LYONS,NE,68038,C,Candidate Committee,9999-12-31,,,,
189,6620,08CAC01279,JON OTT FOR BELLEVUE CITY COUNCIL (NR),NOT A REGISTERED COMMITTEE,LYONS,NE,68038,C,Candidate Committee,9999-12-31,,,,
190,6621,08CAC01280,DAVID WEES FOR BELLEVUE CITY COUNCIL (NR),NOT A REGISTERED COMMITTEE,LYONS,NE,68038,C,Candidate Committee,9999-12-31,,,,
191,6622,08CAC01281,GARY MIXAN FOR BELLEVUE CITY COUNCIL (NR),NOT A REGISTERED COMMITTEE,LYONS,NE,68038,C,Candidate Committee,9999-12-31,,,,
192,13449,12CAC01756,KEN REITAN FOR NRD LOWER PLATTE S (NR),2310 S. CANTERBURY LANE,LINCOLN,NE,68516,C,Candidate Committee,2012-12-07,,,,
193,13450,12CAC01757,COMMUNITY FOR PATLAN,3305 E STREET,OMAHA,NE,68107,C,Candidate Committee,2012-12-20,12FIS12546,,,
194,15335,12IRC00502,SUPPORTERS TO ELECT ERNIE CHAMBERS (DISSOLVED),4707 N 34TH AVE,OMAHA,NE,68111,I,Independent Reporting Committee,2012-07-23,99FIS03076,,,
195,15336,12IRC00503,NE FIREARMS OWNERS ASSOCIATION PAF (NFOA-PAF) PAC,PO BOX 45604,OMAHA,NE,68145,I,Independent Reporting Committee,2012-07-30,,,,
196,15337,12IRC00504,CITIZENS FOR A BETTER LINCOLN,6211 O STREET,LINCOLN,NE,68510,I,Independent Reporting Committee,2012-08-08,,,,2020-11-23 13:18:28.173
197,15338,12IRC00505,NEBRASKA LEADERSHIP COMMITTEE,3606 N 156TH ST SUITE 101-308,OMAHA,NE,68116,I,Independent Reporting Committee,2012-10-09,,,,
198,15339,12IRC00506,NE FAMILY PAC,530 S. 13TH ST #100,LINCOLN,NE,68508,I,Independent Reporting Committee,2012-10-19,,,,
199,15340,12IRC00507,NEBRASKANS FOR NEBRASKA,2635 C ST,LINCOLN,NE,68502,R,Independent Reporting Committee,2012-10-19,,,,
200,73762,21CAC02848,HANSON FOR SHERIFF,9204 S 173RD STREET,OMAHA,NE,68136,C,Candidate Committee,2021-07-06,21FIS15389,,2021-08-02 21:36:41.773,2021-08-09 09:31:24.980
201,26939,18CAC02422,DENNIS TRESCA FOR COUNTY COMMISSIONER - NR,NOT REGISTERED,Ralston,NE,68044,C,Candidate Committee,1900-01-01,18FIS14521,,,2021-08-09 09:31:24.980
202,26940,18CAC02423,LIZ VERCRUYSSE FOR LEGISLATURE - NR,NOT REGISTERED,Ralston,NE,68044,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
203,26941,18CAC02424,STEPHANIE NANTKES FOR LEGISLATURE,2049 280TH ROAD,SEWARD,NE,68434,C,Candidate Committee,2018-04-30,18FIS14406,,,
204,26942,18CAC02425,CORYELL FOR LEGISLATURE,2511 N 150TH AVENUE,OMAHA,NE,68116,C,Candidate Committee,2018-09-10,18FIS14246,,,
205,26943,18CAC02426,MARK HOLST FOR METRO BOARD - NR,NOT REGISTERED,Ralston,NE,68044,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
206,26944,18CAC02427,CHRISANNE DIENSTBIER FOR LEGISLATURE - NR,NOT REGISTERED,Ralston,NE,68044,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
207,26945,18CAC02428,ERIK SERVELLON FOR LEARNING COMMUNITY - NR(2018),NOT REGISTERED,Ralston,NE,68044,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
208,26946,18CAC02429,ANAYELI MARTINEZ REAL FOR LEARNING COMMUNITY - NR,NOT REGISTERED,Ralston,NE,68044,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
209,26947,18CAC02430,JULIE THOMSEN FOR LEGISLATURE,524 W SECOND,WAKEFIELD,NE,68784,C,Candidate Committee,2018-04-19,18FIS14526,,,
210,26948,18CAC02431,JAKE SEEMAN FOR METRO BOARD - NR,NOT REGISTERED,Ralston,NE,68044,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
211,26949,18CAC02432,DUSTIN JENNINGS FOR OPPD - NR,NOT REGISTERED,Ralston,NE,68044,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
212,26950,18CAC02433,MELINDA KOZEL FOR LEARNING COMMUNITY - NR,NOT REGISTERED,Ralston,NE,68044,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
213,32551,99CAC00194,DEWITT FOR SHERIFF,"612 Lincoln Street,",BEATRICE,NE,68310,C,Candidate Committee,1986-06-11,99FIS00194,,,
214,32552,99CAC00195,DIERKS FOR LEGISLATURE (2002),RR 1 BOX 131,EWING,NE,68735,C,Candidate Committee,1986-02-06,99FIS00195,,,
215,32893,99CAC00586,WILKEN FOR STATE AUDITOR COMMITTEE,5010 CHARLES ST,OMAHA,NE,68132,C,Candidate Committee,2002-03-01,99FIS08929,,,
216,32894,99CAC00587,AGENA FOR COUNTY ASSESSOR / REGISTER OF DEEDS(DISS,6901 FOREST LAKE BLVD,LINCOLN,NE,68516,C,Candidate Committee,2002-03-15,99FIS04420,,,
217,32895,99CAC00588,TOM BAKER FOR DISTRICT #66 SCHOOL BOARD (DISSOLVED,207 NORTH 92ND STREET,OMAHA,NE,68114,C,Candidate Committee,2002-03-15,99FIS09098,,,2021-02-08 13:31:05.740
218,32896,99CAC00589,ROBIN HENDRICKSEN FOR COUNTY ASSESSOR,2401 NANCY DR,LINCOLN,NE,68507,C,Candidate Committee,2002-03-20,99FIS08874,,,
219,32988,99CAC00690,FRIEND FOR MAYOR (DISSOLVED),P.O. BOX 241278,OMAHA,NE,68124,C,Candidate Committee,2004-06-01,99FIS08095,,,
220,32989,99CAC00691,ANNE BOYLE FOR CITY COUNCIL (DISSOLVED),500 SOUTH 37TH ST. #506,OMAHA,NE,68105,C,Candidate Committee,2004-06-04,99FIS00150,,,
221,32990,99CAC00692,COMMITTEE TO ELECT RICK SANDERS,507 MARTIN DRIVE,BELLEVUE,NE,68005,C,Candidate Committee,2004-06-30,99FIS06578,,,
222,32991,99CAC00693,BETTGER FOR COUNCIL,673 N. 57TH STREET,OMAHA,NE,68132,C,Candidate Committee,2004-07-08,99FIS09789,,,
223,32992,99CAC00694,SCHWOPE FOR NRD,1015 PARKWAY DR,BELLEVUE,NE,68005,C,Candidate Committee,2004-07-19,99FIS09793,,,
224,32993,99CAC00695,MIKE CAVANAUGH FOR CITY COUNCIL (DISSOLVED),1858 S 151ST,OMAHA,NE,68144,C,Candidate Committee,2004-07-20,99FIS05615,,,
225,32994,99CAC00696,COMMITTEE TO RE-ELECT TOM GARVEY,2308 CORNHUSKER,BELLEVUE,NE,68123,C,Candidate Committee,2004-07-29,99FIS02122,,,
226,32995,99CAC00697,BOLES FOR COMMISIONER,1201 O ST STE 301,LINCOLN,NE,68508,C,Candidate Committee,2004-09-14,99FIS09820,,,
227,49921,99PAC00010,HOME PAC,"6100 SO. 58TH STREET, SUITE C",LINCOLN,NE,68516,S,Separate Segregated Political Fund Committee,1989-03-23,,,,
228,49922,99PAC00011,ASSOCIATED BUILDERS & CONTRACTORS (ABC PAC),830 WEST GATE BLVD,LINCOLN,NE,68528,S,Separate Segregated Political Fund Committee,1990-07-29,,,,
229,49923,99PAC00012,NE STATE HOME BUILDERS ASSN PAC,1263 S 120TH STREET (POB 22931 68542),OMAHA,NE,68144,S,Separate Segregated Political Fund Committee,1977-12-30,,,,2021-08-02 21:36:46.480
230,49924,99PAC00013,ALLTEL PAC,"1440 M STREET, PO BOX 81309",LINCOLN,NE,68501,S,Separate Segregated Political Fund Committee,1982-07-12,,,,
231,49925,99PAC00014,AT & T PAC,"635 S. 14TH STREET, SUITE 300,",LINCOLN,NE,68508,S,Separate Segregated Political Fund Committee,1984-09-12,,,,
232,49926,99PAC00016,CARE PAC,"1200 LIBRA DR, STE 100",LINCOLN,NE,68512,S,Separate Segregated Political Fund Committee,1982-08-03,,,,
233,49927,99PAC00017,CARPENTERS #444 COPE PAC (DISSOLVED 1998),"1821 CALIFORNIA,",OMAHA,NE,68102,S,Separate Segregated Political Fund Committee,1997-01-23,,,,
234,49928,99PAC00018,CHIROPRACTORS OF NEBRASKA STATE PAC,13215 BIRCH DRIVE SUITE 200,OMAHA,NE,68164,S,Separate Segregated Political Fund Committee,1989-10-19,,,,
235,49929,99PAC00019,COMMERCIAL FEDERAL PAC,13220 CALIFORNIA STREET,OMAHA,NE,68154,S,Separate Segregated Political Fund Committee,1980-04-30,,,,
236,49930,99PAC00020,DEALER PAC,"701 South 13th Street, P.O. Box 95023",LINCOLN,NE,68509,S,Separate Segregated Political Fund Committee,1999-05-04,,,,
237,49931,99PAC00021,DONNA'S LIST,"128 North 13th Street, #205,",LINCOLN,NE,68508,I,Independent Reporting Committee,1992-10-13,,,,
238,49932,99PAC00022,"ELEPHANT CLUB PAC, THE",749 PIER 2,LINCOLN,NE,68528,S,Separate Segregated Political Fund Committee,1998-04-27,,,,
239,49933,99PAC00023,FIREFIGHTERS FOR BETTER GOVERNMENT,"6005 GROVER STREET,",OMAHA,NE,68106,S,Separate Segregated Political Fund Committee,1988-10-24,,,,
240,49934,99PAC00024,FRIENDS OF HIGHWAYS,"1701 K Street,",LINCOLN,NE,68508,S,Separate Segregated Political Fund Committee,1992-10-15,,,,
241,49935,99PAC00025,GOVERNOR'S COUNCIL,9966 DEVONSHIRE DR,OMAHA,NE,68114,I,Independent Reporting Committee,1991-06-10,,,,2021-02-08 13:31:05.740
242,49936,99PAC00026,GREAT PLAINS HEALTH PAC,"1313 South 101st Street, #204,",OMAHA,NE,68124,S,Separate Segregated Political Fund Committee,1996-09-11,,,,
243,49937,99PAC00027,AGC PAC (HIGHWAY IMPROVEMENT PAC),635 SOUTH 14TH STREET-STE# 125,LINCOLN,NE,68508,S,Separate Segregated Political Fund Committee,1985-04-26,,,,
244,49938,99PAC00028,INDEPENDENT INSURANCE AGENTS OF NE PAC,8231- B NORTHWOODS DRIVE,LINCOLN,NE,68505,S,Separate Segregated Political Fund Committee,1981-11-09,,,,
245,49939,99PAC00029,IRON WORKERS LOCAL UNION #21 LEGISLATIVE FUND PAC,"14515 INDUSTRIAL ROAD,",OMAHA,NE,68144,S,Separate Segregated Political Fund Committee,1991-07-22,,,,
246,73778,21CAC02837,NEBRASKANS FOR LOREN LIPPINCOTT,2611 HWY 14,CENTRAL CITY,NE,68826,C,Candidate Committee,2021-04-15,21FIS15364,,2021-08-09 09:31:18.420,
247,73788,21CAC02840,TRACY REFIOR FOR AIRPORT AUTHORITY - NOT REGISTERE,NOT REGISTERED,LINCOLN,NE,68508,C,Candidate Committee,1900-01-01,,,2021-08-09 09:31:18.420,
248,49940,99PAC00030,NE INSURANCE AND FINANCIAL ADVISORS PAC,7430 VINTON STREET (POB 24133),OMAHA,NE,68124,S,Separate Segregated Political Fund Committee,1978-09-21,,,,2021-08-02 21:36:46.480
249,49941,99PAC00031,LINCOLN EDUCATION ASSOCIATION (LEA PAC),4920 NORMAL BOULEVARD,LINCOLN,NE,68506,P,Political Action Committee,1978-09-26,,,,
250,49942,99PAC00032,METROPOLITAN OMAHA BUILDERS ASSOCIATION PAC,2637 S 258TH PLAZA STE 250,OMAHA,NE,68130,S,Separate Segregated Political Fund Committee,1980-10-03,,,,2021-03-15 08:28:15.690
251,49943,99PAC00033,NEBRASKANS UNITED FOR LIFE PAC,143 SOUTH 38TH STREET,OMAHA,NE,68131,S,Separate Segregated Political Fund Committee,1989-11-02,,,,
252,49969,99PAC00065,"NE REPUBLICANS FOR CHOICE, INC.","P.O. Box 5245,",LINCOLN,NE,68505,S,Separate Segregated Political Fund Committee,1992-08-25,,,,
253,49970,99PAC00066,NE RESTAURANT ASSOCIATION PAC (DISSOLVED),"1610 SO. 70TH, SUITE 101",LINCOLN,NE,68506,S,Separate Segregated Political Fund Committee,1982-10-04,,,,
254,49971,99PAC00067,NE RIGHT TO LIFE PAC,P.O. BOX 80410,LINCOLN,NE,68501,I,Independent Reporting Committee,1992-01-30,,,,
255,49972,99PAC00068,NE SOCIETY OF INDEPENDENT ACCOUNTANTS COMMITTEE FO,14625 INDUSTRIAL RD,OMAHA,NE,68144,S,Separate Segregated Political Fund Committee,1985-10-01,,,,
256,49973,99PAC00069,NE STATE EDUCATION ASSOCIATION PAC,605 SOUTH 14TH STREET,LINCOLN,NE,68508,S,Separate Segregated Political Fund Committee,1984-01-19,,,,
257,49974,99PAC00071,NEBRASKANS FOR CHOICE CAMPAIGN FUND (DISSOLVED),2246 O STREET,LINCOLN,NE,68510,S,Separate Segregated Political Fund Committee,1992-01-24,,,,2020-11-23 13:18:28.173
258,49975,99PAC00072,NEBRASKANS FOR RESPONSIBLE NRD LEADERSHIP (DISSOLV,"30419 ADAMS STREET,",ELMWOOD,NE,68349,I,Independent Reporting Committee,1994-05-03,,,,
259,49976,99PAC00073,NE INSURANCE FEDERATION PAC,635 SOUTH 14TH STREET SUITE 300,LINCOLN,NE,68508,S,Separate Segregated Political Fund Committee,1978-04-20,,,,
260,49977,99PAC00074,NORTHWESTERN PUBLIC SERVICE EMPLOYEES PAC,515 WEST 3RD STREET,GRAND ISLAND,NE,68801,S,Separate Segregated Political Fund Committee,1994-03-14,,,,
261,49978,99PAC00075,WELLS FARGO STATE PAC (DISSOLVED 2012),1248 O STREET,LINCOLN,NE,68508,S,Separate Segregated Political Fund Committee,1982-07-23,,,,
262,49979,99PAC00076,OMAHA EDUCATION ASSOCIATION PAC,4202 SOUTH 57TH STREET,OMAHA,NE,68117,S,Separate Segregated Political Fund Committee,1978-04-12,,,,
263,49980,99PAC00077,OMAHA SCHOOL ADMINISTRATORS PAC,"6412 North 62nd Avenue,",OMAHA,NE,68104,S,Separate Segregated Political Fund Committee,1990-10-10,,,,
264,49981,99PAC00078,"AQUILA, INC EMPLOYEE STATE PAC",1600 WINDHOEK DRIVE,LINCOLN,NE,68512,S,Separate Segregated Political Fund Committee,2000-02-10,,,,
265,49982,99PAC00079,PROFESSIONAL INSURANCE AGENTS OF NEBRASKA PAC,"920 SOUTH 107 AVE,SUITE 305",OMAHA,NE,68114,S,Separate Segregated Political Fund Committee,1979-04-06,,,,2021-02-08 13:31:05.740
266,49983,99PAC00080,POP-PAC (NEBRASKA BEVERAGE ASSOCIATION),1220 LINCOLN MALL STE 150,LINCOLN,NE,68508,S,Separate Segregated Political Fund Committee,1980-10-08,,,,
267,49984,99PAC00081,PROFESSIONAL PAC,"8404 Indian Hills Drive,",OMAHA,NE,68114,S,Separate Segregated Political Fund Committee,1978-09-27,,,,2021-02-08 13:31:05.740
268,49985,99PAC00082,NE PT PAC - PHYSICAL THERAPY PAC,7430 VINTON STREET,OMAHA,NE,68124,S,Separate Segregated Political Fund Committee,1991-02-07,,,,
269,49986,99PAC00083,RETAIL PAC,1327 H ST STE. 103,LINCOLN,NE,68508,S,Separate Segregated Political Fund Committee,1979-11-21,,,,
270,49987,99PAC00084,"SCOULAR COMPANY FUND FOR EFFECTIVE GOVERNMEN, THE","2027 Dodge Street,",OMAHA,NE,68102,S,Separate Segregated Political Fund Committee,1994-07-12,,,,
271,49988,99PAC00085,STATE HEALTH PAC  (BLUE CROSS BLUE SHIELD),1919 AKSARBEN DRIVE,OMAHA,NE,68106,S,Separate Segregated Political Fund Committee,1982-06-01,,,,
272,49989,99PAC00086,"STATE TROOPERS ASSOCIATION OF NE, INC. PAC",P.O. BOX 6729,LINCOLN,NE,68506,S,Separate Segregated Political Fund Committee,1993-03-18,,,,
273,49990,99PAC00087,CENTURYLINK NEBRASKA PAC,1201 FARNAM 5TH FLOOR,OMAHA,NE,68102,S,Separate Segregated Political Fund Committee,1979-11-29,,,,
274,50015,99PAC00117,GAS INDUSTRY POLITICAL FUND (DISSOLVED),"605 S. 14TH, SUITE 400",LINCOLN,NE,68508,S,Separate Segregated Political Fund Committee,2092-09-10,,,,
275,50016,99PAC00118,WEST PAC,P O BOX 218,SCOTTSBLUFF,NE,69363,S,Separate Segregated Political Fund Committee,1980-01-30,,,,
276,50017,99PAC00119,AMERITAS LIFE INSURANCE CORP PAC (DISSOLVED),5900 O STREET,LINCOLN,NE,68510,S,Separate Segregated Political Fund Committee,1984-07-09,,,,2020-11-23 13:18:28.173
277,50018,99PAC00120,AT&T PAC - NORTHWEST STATES,"1875 LAWRENCE STREET, 15TH FLOOR",DENVER,CO,80202,S,Separate Segregated Political Fund Committee,2000-01-27,,,,
278,50019,99PAC00122,FRIENDS OF HEWITT,"1320 LINCOLN MALL, STE 101",LINCOLN,NE,68508,I,Independent Reporting Committee,2000-11-01,99FIS07891,,,
279,50020,99PAC00123,REPUBLICAN MAJORITY FUND NON-FEDERAL,"1155 21ST ST. NW, SUITE 300",WASHINGTON,DC,20036,I,Independent Reporting Committee,2000-11-02,,,,2021-08-09 09:31:24.980
280,50021,99PAC00124,FRIENDS OF MATZKE,"1320 LINCOLN MALL, STE 101",LINCOLN,NE,68508,I,Independent Reporting Committee,2000-11-03,99FIS00283,,,
281,50022,99PAC00125,GENE MACKEY (DISSOLVED),14610 CHANDLER,OMAHA,NE,68138,I,Independent Reporting Committee,2000-11-15,,,,
282,50023,99PAC00126,DEFENDERS OF LIFE SAVING MEDICAL RESEARCH(DISSOLVE,1231 SO 119TH STREET,OMAHA,NE,68144,I,Independent Reporting Committee,2000-11-15,,,,
283,50024,99PAC00127,GRAND ISLAND FIRE PAC,1704 HUDSON CIRCLE,GRAND ISLAND,NE,68801,I,Independent Reporting Committee,2002-01-28,,,,
284,50025,99PAC00128,FRIENDS OF HIGGINS,421 S 9 STE 245,LINCOLN,NE,68508,I,Independent Reporting Committee,2002-11-06,99FIS05890,,,
285,50026,99PAC00129,FRIENDS OF ROBAK (DISSOLVED),421 S 9 STE 245,LINCOLN,NE,68508,I,Independent Reporting Committee,2002-11-06,99FIS00092,,,
286,50027,99PAC00130,NE FRATERNAL ORDER OF POLICE (PAC),BOX 386,HERSHEY,NE,69143,S,Separate Segregated Political Fund Committee,2003-01-13,,,,
287,50028,99PAC00131,STEAMFITTERS AND PLUMBERS LU 464 PAC FUND,3375 OAK VIEW DRIVE,OMAHA,NE,68144,S,Separate Segregated Political Fund Committee,2003-01-28,,,,
