,EntityKey,CommitteeID,CommitteeName,CommitteeAddress,CommitteeCity,CommitteeState,CommitteeZip,CommitteeType,CommitteeTypeDesc,MostRecentOrganizationDate,MostRecentSupportCandidateId,MostRecentOpposeCandidateId,InsertDate,UpdateDate
135,666,06CAC00844,DICK PIERCE FOR LEGISLATURE,PO BOX 61 606 E 6TH ST,OVERTON,NE,68863,C,Candidate Committee,2006-04-10,99FIS00175,,2021-10-24 14:13:22.607,
136,667,06CAC00845,COOLEY FOR LEGISLATURE,P.O. BOX 125,GREENWOOD,NE,68366,C,Candidate Committee,2006-04-10,06FIS10338,,2021-10-24 14:13:22.607,
137,668,06CAC00846,ZEHTAB FOR LEGISLATURE (NOT REGISTERED),NOT A REGISTERED COMMITTEE,LINCOLN,NE,68503,C,Candidate Committee,2006-04-11,,,2021-10-24 14:13:22.607,
138,669,06CAC00847,LARAE EIFERT FOR LEGISLATURE (NOT REGISTERED),NOT A REGISTERED COMMITTEE,LINCOLN,NE,68503,C,Candidate Committee,2006-04-11,,,2021-10-24 14:13:22.607,
139,670,06CAC00848,RE-ELECT WAYNE E. BOYD COMMITTEE,105 EAST 22ND STREET,S SIOUX CITY,NE,68776,C,Candidate Committee,2006-04-10,99FIS03366,,2021-10-24 14:13:22.607,
140,671,06CAC00849,COMMITTEE TO ELECT BARBARA A. CARPENTER CLERK DC,4608 N 193 AVE CIR,ELKHORN,NE,68022,C,Candidate Committee,2006-04-07,06FIS10585,,2021-10-24 14:13:22.607,
141,672,06CAC00850,CAROL RUSSELL FOR REGENT,8010 HICKORY ST,OMAHA,NE,68124,C,Candidate Committee,2006-04-10,06FIS10352,,2021-10-24 14:13:22.607,
142,673,06CAC00851,ED SCHROCK FOR NPPD BOARD 6 (DISSOLVED 2008),74274 K ROAD,Elm Creek,NE,68836,C,Candidate Committee,2006-04-10,99FIS03872,,2021-10-24 14:13:22.607,
143,674,06CAC00852,MARC KRAFT FOR LEGISLATURE (DISSOLVED),601 N 51ST,OMAHA,NE,68132,C,Candidate Committee,2006-04-11,99FIS00224,,2021-10-24 14:13:22.607,
144,675,06CAC00853,NELSON FOR LEGISLATURE,6269 GLENWOOD RD,,,68102,C,Candidate Committee,2006-04-11,06FIS10429,,2021-10-24 14:13:22.607,
145,676,06CAC00854,RITNOUR FOR GAGE COUNTY ATTORNEY (DISSOLVED),"72822 NORTH HWY 50, PO BOX 208",TECUMSEH,NE,68450,C,Candidate Committee,2006-04-11,99FIS08976,,2021-10-24 14:13:22.607,
146,677,06CAC00857,NEBRASKANS FOR SCHRAM,14602 S. 234TH STREET,GRETNA,NE,68028,C,Candidate Committee,2006-04-12,99FIS05483,,2021-10-24 14:13:22.607,
147,678,06CAC00863,HARTFIELD FOR LEGISLATURE (2008),7623 PARK VIEW BLVD,LA VISTA,NE,68128-2541,C,Candidate Committee,2006-08-08,06FIS10345,,2021-10-24 14:13:22.607,
148,679,06CAC00864,CRYSTAL RHOADES FOR METRO COLLEGE BD (DISSOLVED),4565 SHIRLEY STREET,OMAHA,NE,68106,C,Candidate Committee,2006-10-17,06FIS10752,,2021-10-24 14:13:22.607,
149,680,06CAC00865,RICH HURLEY FOR PSC,13310 EAGLE RUN DR,OMAHA,NE,68164,C,Candidate Committee,2006-04-24,99FIS08030,,2021-10-24 14:13:22.607,
150,681,06CAC00868,LAMMERS FOR CITY COUNCIL COMMITTEE (DISSOLVED),2033 CENTRAL AVE,KEARNEY,NE,68848,C,Candidate Committee,2006-04-25,06FIS10690,,2021-10-24 14:13:22.607,
151,682,06CAC00869,WATERCLAIM PEC (DISSOLVED),554 KRAMER STREET,IMPERIAL,NE,69033,I,Independent Reporting Committee,2006-04-25,,,2021-10-24 14:13:22.607,
152,683,06CAC00870,PHIL DITTBRENNER 4 SHERIFF,115 SOUTH 6TH STREET,BEATRICE,NE,68310,C,Candidate Committee,2006-04-25,06FIS10249,,2021-10-24 14:13:22.607,
153,684,06CAC00871,GUSTAFSON FOR GAGE COUNTY SHERIFF (DISSOLVED),PO BOX 100,BEATRICE,NE,68310,C,Candidate Committee,2006-04-25,06FIS10104,,2021-10-24 14:13:22.607,
154,685,06CAC00872,ROETHEMEYER FOR COUNTY COMMISSIONER (DISSOLVED),1215 S POPLAR SUITE 100 PO BOX 1249,NORTH PLATTE,NE,69101,C,Candidate Committee,2006-04-26,99FIS03569,,2021-10-24 14:13:22.607,
155,686,06CAC00873,COMMITTEE TO ELECT BEN MATCHETT,417 N 7TH ST,O'NEILL,NE,68763,C,Candidate Committee,2006-04-27,06FIS10105,,2021-10-24 14:13:22.607,
156,687,06CAC00874,DAVE PETERSEN FOR COUNTY COMMISSIONER (NR),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-04-27,,,2021-10-24 14:13:22.607,
157,688,06CAC00875,DIERKS FOR LEGISLATURE (2010),300 W HWY 275; PO BOX 292,DRESDEN,KS,67635,C,Candidate Committee,2006-05-01,99FIS00195,,2021-10-24 14:13:22.607,
158,689,06CAC00876,HAFER FOR LEGISLATURE (DISSOLVED),612 27TH CIRCLE,BEATRICE,NE,68310,C,Candidate Committee,2006-05-01,06FIS10479,,2021-10-24 14:13:22.607,
159,690,06CAC00877,RICH JANSEN FOR COMMISSIONER,20801 RUFF ROAD,GRETNA,NE,68028,C,Candidate Committee,2006-05-01,06FIS10126,,2021-10-24 14:13:22.607,
160,691,06CAC00878,JOHN PORTER PLATTSMOUTH CITY COUNCIL (NR),NOT A REDISTERED COMMITTEE,PLATTSMOUTH,NE,68048,C,Candidate Committee,2006-05-01,,,2021-10-24 14:13:22.607,
161,692,06CAC00881,EDWARD MCCLURE FOR LEGISLATURE COMMITTEE,38400 US HWY 77,BLUE SPRINGS,NE,68318,C,Candidate Committee,2006-05-01,06FIS10327,,2021-10-24 14:13:22.607,
162,693,06CAC00882,JASON HAYES FOR NRD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,LINCOLN,NE,68502,C,Candidate Committee,2006-05-02,,,2021-10-24 14:13:22.607,
163,694,06CAC00883,IVAN VANDYKE FOR CITY COUNCIL(NOT REGISTERED),NOT A REGISTERED COMMITTEE,NORFOLK,NE,68701,C,Candidate Committee,2006-05-03,,,2021-10-24 14:13:22.607,
164,695,06CAC00884,DICK ROSS FOR CITY COUNCIL(NOT REGISTERED),NOT A REGISTERED COMMITTEE,GERING,NE,69341,C,Candidate Committee,2006-05-03,,,2021-10-24 14:13:22.607,
165,696,06CAC00885,MARK MASTERTON FOR CO COMMISSIONER(NOT REGISTERED),NOT A REGISTERED COMMITTEE,SCOTTSBLUFF,NE,69361,C,Candidate Committee,2006-05-03,,,2021-10-24 14:13:22.607,
166,697,06CAC00887,RAYMOND GONZALES FOR COMMISSIONER(NOT REGISTERED),NOT A REGISTERED COMMITTEE,SCOTTSBLUFF,NE,69361,C,Candidate Committee,2006-05-03,,,2021-10-24 14:13:22.607,
167,698,06CAC00888,SUE FLECK FOR LINCOLN COUNTY TREASURER (NR),NOT A REGISTERED COMMITTEE,NORTH PLATTE,NE,69101,C,Candidate Committee,2006-05-03,,,2021-10-24 14:13:22.607,
168,699,06CAC00889,JIM THOMPSON FOR NRD(NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68105,C,Candidate Committee,2006-05-03,,,2021-10-24 14:13:22.607,
169,700,06CAC00890,FRIENDS FOR PAM TUSA,9042 LEAVENWORTH STREET,OMAHA,NE,68114,C,Candidate Committee,2006-05-03,06FIS10587,,2021-10-24 14:13:22.607,
170,701,06CAC00891,MARY KAY BEGLEY FOR MUD (DISSOLVED),4180 CHICAGO ST,OMAHA,NE,68131,C,Candidate Committee,2006-10-24,06FIS10753,,2021-10-24 14:13:22.607,
171,702,06CAC00892,TOM BERRETT FOR DOUGLAS COUNTY COURT CLERK (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68132,C,Candidate Committee,2006-05-03,,,2021-10-24 14:13:22.607,
172,703,06CAC00893,AMY LINDSAY FOR MUD BOARD (DISSOLVED),1002 NORTH 63RD STREET,OMAHA,NE,68132,C,Candidate Committee,2006-05-03,06FIS10692,,2021-10-24 14:13:22.607,
173,704,06CAC00894,WIMBERLEY FOR LEGISLATURE (VOLUNTARY FILING),3615 N. 113TH CT. #5,,,68128,C,Candidate Committee,2006-05-04,06FIS10474,,2021-10-24 14:13:22.607,
174,705,06CAC00895,LEE MYERS FOR STATE LEGISLATURE (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-05-11,,,2021-10-24 14:13:22.607,
175,706,06CAC00896,OWEN FOR COUNTY CLERK,3350 PRAIRIEVIEW DRIVE,LINCOLN,NE,68504,C,Candidate Committee,2006-05-12,06FIS10430,,2021-10-24 14:13:22.607,
176,707,06CAC00897,JAN DAVIS FOR SARPY COUNTY COMMISSIONER,1018 TEKAMAH LANE,PAPILLION,NE,68046,C,Candidate Committee,2006-05-02,06FIS10321,,2021-10-24 14:13:22.607,
177,708,06CAC00898,BARRY RICHARDS FOR GOVERNOR (NOT REGISTERED),NOT A REGISTERED COMMITTEE,HAYES CENTER,NE,69032,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
178,709,06CAC00899,GLENN BOOT JR. FOR GOVERNOR (NOT REGISTERED),NOT A REGISTERED COMMITTEE,ASHLAND,NE,68003,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
179,710,06CAC00900,JAY STODDARD FOR SECRETARY OF STATE (2006),1810 WEST CHARLES STREET,GRAND ISLAND,NE,68803,C,Candidate Committee,2006-10-27,99FIS07151,,2021-10-24 14:13:22.607,
180,711,06CAC00901,DON ERET FOR SECRETARY OF STATE (NOT REGISTERED),NOT A REGISTERED COMMITTEE,DUBOIS,NE,68345,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
181,712,06CAC00902,KELLY RENEE ROSBERG STATE AUDITOR (NOT REGISTERED),NOT A REGISTERED COMMITTEE,WAUSA,NE,68786,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
182,713,06CAC00903,JOHN GATHINGS FOR STATE TREASURER (NOT REGISTERED),NOT A REGISTERED COMMITTEE,WAUSA,NE,68786,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
183,714,06CAC00904,ROBERT COOPER STATE LEGISLATURE #2 (NR),NOT A REGISTERED COMMITTEE,PLATTSMOUTH,NE,68048,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
184,715,06CAC00905,ROBERT HOWARD STATE LEGISLATURE #2 (NR),NOT A REGISTERED COMMITTEE,GREENWOOD,NE,68366,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
185,716,06CAC00906,RON COOK FOR LEGISLATURE #8 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68104,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
186,717,06CAC00907,PATRICIA HANNAN LEGISLATURE #6 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68114,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
187,718,06CAC00908,MATTHEW STELLY FOR LEGISLATURE #8 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68132,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
188,719,06CAC00909,SCOTT YAHNKE LEGISLATURE #18 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68116,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
189,720,06CAC00910,MARVIN HAVLAT FOR LEGISLTURE #24 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILFORD,NE,68405,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
190,721,06CAC00911,KYLE KOPITKE FOR LEGISLATURE #38 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,NELSON,NE,68961,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
191,722,06CAC00912,DUANE DEAN FOR LEGISLATURE #40 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,PLAINVIEW,NE,68769,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
192,723,06CAC00913,TOM NOECKER FOR LEGISLATURE #40 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,ZIP NOT VALID,NE,68239,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
193,724,06CAC00914,SHAWN BOYD FOR LEGISLATURE #30 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,LINCOLN,NE,68526,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
194,725,06CAC00915,SUE FIX FOR LEGISLATURE #30 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,CORTLAND,NE,68331,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
195,726,06CAC00916,VAN ARGYRAKIS FOR REGENT #4 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68105,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
196,727,06CAC00917,BERNARD WOOD FOR LEGISLATURE #44 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,CAMBRIDGE,NE,69022,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
197,728,06CAC00918,JACOBSEN FOR EDUCATION (DISSOLVED),5649 SW 112TH STREET,,,68339,C,Candidate Committee,2006-11-03,06FIS10286,,2021-10-24 14:13:22.607,
198,729,06CAC00919,PATRICIA H. TIMM FOR STATE BOARD OF EDUCATION,1020 N. 21ST STREET,BEATRICE,NE,68310,C,Candidate Committee,2006-09-27,99FIS09683,,2021-10-24 14:13:22.607,
199,730,06CAC00920,DICK GALUSHA FOR EDUCATION #8 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68114,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
200,731,06CAC00921,KURT POOLE FOR LEGISLATURE #2 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,ELMWOOD,NE,68349,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
201,732,06CAC00922,JEFF BUSH FOR LEGISLATURE #16 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OAKLAND,NE,68045,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
202,733,06CAC00923,LARRY TESELLE FOR LEGISLATURE #24 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILFORD,NE,68405,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
203,734,06CAC00924,GEORGE SHADA FOR LEGISLATURE #32 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,FAIRBURY,NE,68352,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
204,735,06CAC00925,ED MAYO FOR LEGISLATURE #48 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,GERING,NE,69341,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
205,736,06CAC00927,KATHY WILMOT FOR LEGISLATURE #44 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,BEAVER CITY,NE,68926,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
206,737,06CAC00928,PAULA PFISTER FOR EDUCATION #7 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,LEXINGTON,NE,68850,C,Candidate Committee,2006-05-16,,,2021-10-24 14:13:22.607,
207,738,06CAC00929,PROKOP COMMITTEE (DISSOLVED 2-3-11),"320 HICKORY ST, PO BOX 14",WILBER,NE,68465,C,Candidate Committee,2006-05-31,99FIS08384,,2021-10-24 14:13:22.607,
208,739,06CAC00930,JOHN GERICKE FOR CITY COUNCIL (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-06-16,,,2021-10-24 14:13:22.607,
209,740,06CAC00931,JACKIE PIELSTICK FOR MAYOR (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-06-16,,,2021-10-24 14:13:22.607,
210,741,06CAC00932,TOM MARTENS FOR COUNTY SUPERVISOR (NOT REGISTERED),3473 14TH AVE EAST,COLUMBUS,NE,68601,C,Candidate Committee,1978-01-01,,,2021-10-24 14:13:22.607,
211,742,06CAC00933,MARILYN CARPENTER STATE BD OF ED 6(NOT REGISTERED),NOT A REGISTERED COMMITTEE,GRAND ISLAND,NE,68803,C,Candidate Committee,2006-06-20,,,2021-10-24 14:13:22.607,
212,743,06CAC00935,ED BABBITT FOR MAYOR (DISSOLVED),1108 KINGSTON AVE,BELLEVUE,NE,68005,C,Candidate Committee,2006-07-05,07FIS10899,,2021-10-24 14:13:22.607,
213,744,06CAC00936,HOWARD FOR BOONE COUNTY SHERIFF (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-08-03,,,2021-10-24 14:13:22.607,
214,745,06CAC00937,SVOBODA FOR MAYOR,7309 SKYHAWK CIRCLE,LINCOLN,NE,68506,C,Candidate Committee,2006-09-26,99FIS00011,,2021-10-24 14:13:22.607,
215,746,06CAC00938,SCHWAB FOR LEGISLATURE (DISSOLVED),"311 5TH ST, PO BOX 388",FAIRBURY,NE,68352,C,Candidate Committee,2006-09-05,06FIS10732,,2021-10-24 14:13:22.607,
216,747,06CAC00939,VACANTI ELECTION COMMITTEE (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-09-07,,,2021-10-24 14:13:22.607,
217,748,06CAC00940,CITIZENS FOR FORD,"203 SUNRISE LANE, PO BOX 19",CEDAR CREEK,NE,68016,C,Candidate Committee,2006-09-07,06FIS10534,,2021-10-24 14:13:22.607,
218,749,06CAC00941,SHELTON FOR GAGE COUNTY ATTORNEY (DISSOLVED),2014 S 3RD AVE,BEATRICE,NE,68310,C,Candidate Committee,2006-09-07,06FIS10696,,2021-10-24 14:13:22.607,
219,750,06CAC00942,FRIEND FOR MUD,16309 BROWNE STREET,OMAHA,NE,68116,C,Candidate Committee,2006-09-08,99FIS08095,,2021-10-24 14:13:22.607,
220,751,06CAC00943,GARY KIEL FOR METROPOLITAN COMMUNITY COLLEGE BOARD,319 S 53 ST,OMAHA,NE,68132,C,Candidate Committee,2006-09-08,06FIS10739,,2021-10-24 14:13:22.607,
221,752,06CAC00944,FRIENDS OF TIM FOWLER (NOT REGISTERED),NOT A REGISTERED COMMITTEE,COMSTOCK,NE,68828,C,Candidate Committee,2006-09-11,,,2021-10-24 14:13:22.607,
222,753,06CAC00946,DAVID KLUG FOR NRD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-09-18,,,2021-10-24 14:13:22.607,
223,754,06CAC00947,CITIZENS IN SUPPORT OF EDUCATION,1555 WASHINGTON ST,BLAIR,NE,68008,C,Candidate Committee,2006-09-22,,,2021-10-24 14:13:22.607,
224,755,06CAC00948,COMMITTEE TO ELECT GARY A. BARNARD,105 REGENCY DRIVE,BEATRICE,NE,68310,C,Candidate Committee,2006-09-22,06FIS10442,,2021-10-24 14:13:22.607,
225,756,06CAC00950,MERCER FOR NRD,3385 EAST 11TH ST,KEARNEY,NE,68847,C,Candidate Committee,2006-10-02,99FIS03147,,2021-10-24 14:13:22.607,
226,757,06CAC00951,COMMITTEE TO ELECT FADEN (DISSOLVED),1640 S 58TH ST,LINCOLN,NE,68506,C,Candidate Committee,2006-10-02,06FIS10738,,2021-10-24 14:13:22.607,
227,758,06CAC00952,FRED CONLEY FOR NRD BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-03,,,2021-10-24 14:13:22.607,
228,759,06CAC00953,JOHN CONLEY FOR NRD BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-03,,,2021-10-24 14:13:22.607,
229,760,06CAC00954,TIM FOWLER FOR NRD BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-03,,,2021-10-24 14:13:22.607,
230,761,06CAC00955,WITEK FOR AUDITOR (2006),5179 S 147TH CIRCLE,OMAHA,NE,68137,C,Candidate Committee,2006-10-06,99FIS00133,,2021-10-24 14:13:22.607,
231,762,06CAC00956,JOHN CONLEY FOR NRD#4(NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68114,C,Candidate Committee,2006-10-10,,,2021-10-24 14:13:22.607,
232,763,06CAC00960,ROBERT E. MEYER CITY COUNCIL (NOT REGISTERED),NOT A REGISTERED COMMITTEE,GRAND ISLAND,NE,68803,C,Candidate Committee,2006-10-11,,,2021-10-24 14:13:22.607,
233,764,06CAC00963,UHE FOR METRO COLLEGE BOARD,307 E 7TH STREET,PAPILLION,NE,68046,C,Candidate Committee,2006-10-10,06FIS10748,,2021-10-24 14:13:22.607,
234,765,06CAC00964,WENDY WALKER FOR REG OF DEEDS(NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68144,C,Candidate Committee,2006-10-13,,,2021-10-24 14:13:22.607,
235,766,06CAC00970,BARB NICHOLS FOR NRD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68130,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
236,767,06CAC00974,MIKE MEISTER FOR COUNTY ATTORNEY (NOT REGISTERED),,ZIP NOT VALID,NE,68500,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
237,768,06CAC00976,JEFF WALLIN FOR URNRD (DISSOLVED),142 YUCCA DR.,IMPERIAL,NE,69033,C,Candidate Committee,2006-10-12,06FIS10750,,2021-10-24 14:13:22.607,
238,769,06CAC00977,WEIMER FOR COUNTY ATTORNEY,1405 O STREET,GERING,NE,69341,C,Candidate Committee,2006-10-17,06FIS10220,,2021-10-24 14:13:22.607,
239,770,06CAC00978,BEN LOOMIS FOR MRNRD BOARD,NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-19,,,2021-10-24 14:13:22.607,
240,771,06CAC00979,JOSH FRIESEN FOR MRNRD BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-19,,,2021-10-24 14:13:22.607,
241,772,06CAC00980,DON NELSEN FOR MRNRD BOARD,NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-19,,,2021-10-24 14:13:22.607,
242,773,06CAC00981,MONTY SCHORR FOR MRNRD BOARD,NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-19,,,2021-10-24 14:13:22.607,
243,774,06CAC00982,JAMES BROWN FOR METRO COMMUNITY COLLEGE(DISSOLVED),,,,,,,,,,2021-10-24 14:13:22.607,
244,775,06CAC00985,LOEWENSTEIN FOR SUPERVISOR,211 EAST 48TH,KEARNEY,NE,68845,C,Candidate Committee,2006-10-23,99FIS04670,,2021-10-24 14:13:22.607,
245,776,06CAC00986,MARSHA BABCOCK FOR COUNTY COMMISSIONER(DISSOLVED),3909 310TH ST,ELMWOOD,NE,68349,C,Candidate Committee,2006-10-23,06FIS10320,,2021-10-24 14:13:22.607,
246,777,06CAC00987,LEE KLEIN FOR COUNTY COMMISSIONER (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-26,,,2021-10-24 14:13:22.607,
247,778,06CAC00988,RON STAUFFER FOR CITY COUNCIL (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-26,,,2021-10-24 14:13:22.607,
248,779,06CAC00989,KARL REEDER FOR CITY COUNCIL (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-26,,,2021-10-24 14:13:22.607,
249,780,06CAC00990,MEL CHRISTENSEN FOR SHERIFF,802 W CANDICE ST,VALENTINE,NE,69201,C,Candidate Committee,2006-10-27,99FIS01933,,2021-10-24 14:13:22.607,
250,781,06CAC00991,FRIPP FOR SCHOOL BOARD COMMITTEE,2911 HALIFAX DR.,BELLEVUE,NE,68123,C,Candidate Committee,2006-10-30,06FIS10755,,2021-10-24 14:13:22.607,
251,782,06CAC00993,JARRET MALMKAR FOR URNRD (NOT REGISTERED),,ZIP NOT VALID,NE,68140,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
252,783,06CAC00994,BRETT BULLOCK FOR URNRD (NOT REGISTERED),,MADRID,NE,69150,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
253,784,06CAC00995,JAMES BROWN FOR METRO COMMUNITY COLLEGE (DISSOLVED,4971 MIAMI STREET,OMAHA,NE,68104,C,Candidate Committee,2006-10-31,06FIS10756,,2021-10-24 14:13:22.607,
254,785,06CAC00996,TED PIEPHO FOR COUNTY CLERK (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-11-03,,,2021-10-24 14:13:22.607,
255,786,06CAC00997,MARY GOODMAN GAMBLE FOR CLERK (UNREGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-11-03,,,2021-10-24 14:13:22.607,
256,787,06CAC00998,BILL ROHDE FOR COUNTY COMM (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-11-03,,,2021-10-24 14:13:22.607,
257,788,06CAC00999,FRED DENKER FOR CTYCOMMISSIONER (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-11-03,,,2021-10-24 14:13:22.607,
258,789,06CAC01000,ANDY MAHONEY FOR BELLEVUE CITY COUNCIL (NR),,ZIP NOT VALID,NE,00000,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
259,790,06CAC01001,JERRY HALL PAPILLION LAVISTA SCHOOL BOARD (NR),,ZIP NOT VALID,NE,00000,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
260,791,06CAC01002,NINA WORFORD FOR BELLEVUE SCHOOL BOARD (NR),,ZIP NOT VALID,NE,00000,C,Candidate Committee,2006-01-01,,,2021-10-24 14:13:22.607,
261,792,06CAC01003,GENE JAWORSKI CITY COUNCIL (NOT REGISTERED),,ZIP NOT VALID,NE,00000,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
262,793,06CAC01004,SCOTT KUEHL SCHOOL BOARD (NOT REGISTERED),,ZIP NOT VALID,NE,00000,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
263,794,06CAC01005,N.R.D. COMMITTEE FOR SHELDON,610 E 96TH ST,KEARNEY,NE,68847,C,Candidate Committee,2006-11-07,06FIS10758,,2021-10-24 14:13:22.607,
264,795,06CAC01006,STEVE JUSSEL FOR NRD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,lincoln,ne,99999-9999,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
265,796,06CAC01007,FRIENDS FOR LYNN CRONK (DISSOLVED),2806 PIONEER BLVD.,GRAND ISLAND,NE,68803,C,Candidate Committee,2006-12-06,06FIS10764,,2021-10-24 14:13:22.607,
266,797,06CAC01009,JOHN SPATZ FOR CITY COUNCIL (DISSOLVED),1505 MORELAND CT,LINCOLN,NE,68521,C,Candidate Committee,2006-12-15,06FIS10768,,2021-10-24 14:13:22.607,
267,798,06CAC01010,TONY FULTON FOR LEGISLATURE (2008),6100 S. 31ST STREET,LINCOLN,NE,68516,C,Candidate Committee,2006-12-21,,,2021-10-24 14:13:22.607,
